MarkerInfo(storeName:”,이가목장,"“,address:”",정육점,경기도 성남시 분당구 돌마로356번길 3,"“,address_detail:”","수내동, 그랜드빌딩","“,latitude:","(37.3681326, 127.1246575)"
MarkerInfo(storeName:”,태영어부수산,"“,address:”",농수산물,경기 성남시 분당구 장안로4번길 1-9,"“,address_detail:”",분당동,"“,latitude:","(37.368244000000004, 127.14135181509906)"
MarkerInfo(storeName:”,한솔유통,"“,address:”",농수산물,경기 성남시 분당구 내정로 94,"“,address_detail:”","정자동, 한솔마을주공7단지아파트","“,latitude:","(37.368652, 127.1147912)"
MarkerInfo(storeName:”,두부장수,"“,address:”",농가공산품,경기 성남시 분당구 내정로 55,"“,address_detail:”","정자동, 상록마을우성아파트","“,latitude:","(37.368652, 127.1147912)"
MarkerInfo(storeName:”,대성청과,"“,address:”",청과물,경기 성남시 분당구 느티로 69,"“,address_detail:”",",103, 정자동","“,latitude:","(37.3687521, 127.11223595912584)"
MarkerInfo(storeName:”,동현대 정육점,"“,address:”",정육점,경기 성남시 분당구 느티로 69,"“,address_detail:”",정자동,"“,latitude:","(37.3687521, 127.11223595912584)"
MarkerInfo(storeName:”,누렁이네정육점,"“,address:”",정육점,경기 성남시 분당구 느티로 67,"“,address_detail:”",",지하1층, 정자동, 수내조합상가","“,latitude:","(37.3687542, 127.11203827326553)"
MarkerInfo(storeName:”,참시루,"“,address:”",식품류제조업,경기 성남시 분당구 느티로77번길 3,"“,address_detail:”",",101, 정자동, 대보프라자","“,latitude:","(37.3688018, 127.1129871369748)"
MarkerInfo(storeName:”,새롬,"“,address:”",식품류제조업,경기 성남시 분당구 느티로77번길 6-2,"“,address_detail:”",정자동,"“,latitude:","(37.3688344, 127.11345054967634)"
MarkerInfo(storeName:”,디저트 테이블,"“,address:”",식품류제조업,경기 성남시 분당구 느티로77번길 6,"“,address_detail:”",정자동,"“,latitude:","(37.36908925, 127.11333470002208)"
MarkerInfo(storeName:”,성남시분당시니어클럽 하우콩두부,"“,address:”",식품류제조업,경기 성남시 분당구 고기로 228,"“,address_detail:”",동원동,"“,latitude:","(37.3698141, 127.0398173)"
MarkerInfo(storeName:”,플로어니,"“,address:”",농가공산품,경기 성남시 분당구 내정로113번길 4,"“,address_detail:”",정자동,"“,latitude:","(37.37064, 127.1149767)"
